run,experiment_name,dataset,split,attack_type,seed,rounds,validator_count,threshold,byzantine_validators,valid_block_finalization_rate,mean_valid_verification_time_ms,scenario,invalid_block_rejection_rate,invalid_block_acceptance_rate,tampered_blocks,mean_invalid_verification_time_ms
core_cifar10_noniid_sign_flip_proposed_s43_20260608_153742,core_cifar10_noniid_sign_flip_proposed_s43,CIFAR10,Non-IID,sign_flip,43,120,5,3,0,1.0,1.268628333248974,weight_tamper,1.0,0.0,120,0.2853858333158617
core_cifar10_noniid_sign_flip_proposed_s43_20260608_153742,core_cifar10_noniid_sign_flip_proposed_s43,CIFAR10,Non-IID,sign_flip,43,120,5,3,0,1.0,1.268628333248974,client_weight_tamper,1.0,0.0,120,0.28659083363891114
core_cifar10_noniid_sign_flip_proposed_s43_20260608_153742,core_cifar10_noniid_sign_flip_proposed_s43,CIFAR10,Non-IID,sign_flip,43,120,5,3,0,1.0,1.268628333248974,model_hash_tamper,1.0,0.0,120,0.2821099996557071
core_cifar10_noniid_sign_flip_proposed_s43_20260608_153742,core_cifar10_noniid_sign_flip_proposed_s43,CIFAR10,Non-IID,sign_flip,43,120,5,3,0,1.0,1.268628333248974,previous_hash_tamper,1.0,0.0,120,0.00828166642653135
core_cifar10_noniid_sign_flip_proposed_s43_20260608_153742,core_cifar10_noniid_sign_flip_proposed_s43,CIFAR10,Non-IID,sign_flip,43,120,5,3,0,1.0,1.268628333248974,omit_client,1.0,0.0,120,0.27599916684266645
core_cifar10_noniid_sign_flip_proposed_s43_20260608_153742,core_cifar10_noniid_sign_flip_proposed_s43,CIFAR10,Non-IID,sign_flip,43,120,5,3,0,1.0,1.268628333248974,fake_client,1.0,0.0,120,0.29215083401747205
core_cifar10_noniid_sign_flip_proposed_s43_20260608_153742,core_cifar10_noniid_sign_flip_proposed_s43,CIFAR10,Non-IID,sign_flip,43,120,5,3,0,1.0,1.268628333248974,client_signature_tamper,1.0,0.0,120,1.0204849999960668
core_cifar10_noniid_sign_flip_proposed_s43_20260608_153742,core_cifar10_noniid_sign_flip_proposed_s43,CIFAR10,Non-IID,sign_flip,43,120,5,3,0,1.0,1.268628333248974,payload_hash_tamper,1.0,0.0,120,0.2838724996157301
core_cifar10_noniid_sign_flip_proposed_s44_20260609_043500,core_cifar10_noniid_sign_flip_proposed_s44,CIFAR10,Non-IID,sign_flip,44,120,5,3,0,1.0,1.2671774997822165,score_tamper,1.0,0.0,120,0.2837733330428212
core_cifar10_noniid_sign_flip_proposed_s44_20260609_043500,core_cifar10_noniid_sign_flip_proposed_s44,CIFAR10,Non-IID,sign_flip,44,120,5,3,0,1.0,1.2671774997822165,weight_tamper,1.0,0.0,120,0.2833116669838394
core_cifar10_noniid_sign_flip_proposed_s44_20260609_043500,core_cifar10_noniid_sign_flip_proposed_s44,CIFAR10,Non-IID,sign_flip,44,120,5,3,0,1.0,1.2671774997822165,client_weight_tamper,1.0,0.0,120,0.28180166700622067
core_cifar10_noniid_sign_flip_proposed_s44_20260609_043500,core_cifar10_noniid_sign_flip_proposed_s44,CIFAR10,Non-IID,sign_flip,44,120,5,3,0,1.0,1.2671774997822165,model_hash_tamper,1.0,0.0,120,0.2827758327233217
core_cifar10_noniid_sign_flip_proposed_s44_20260609_043500,core_cifar10_noniid_sign_flip_proposed_s44,CIFAR10,Non-IID,sign_flip,44,120,5,3,0,1.0,1.2671774997822165,previous_hash_tamper,1.0,0.0,120,0.0083024991909042
core_cifar10_noniid_sign_flip_proposed_s44_20260609_043500,core_cifar10_noniid_sign_flip_proposed_s44,CIFAR10,Non-IID,sign_flip,44,120,5,3,0,1.0,1.2671774997822165,omit_client,1.0,0.0,120,0.2767983332887525
core_cifar10_noniid_sign_flip_proposed_s44_20260609_043500,core_cifar10_noniid_sign_flip_proposed_s44,CIFAR10,Non-IID,sign_flip,44,120,5,3,0,1.0,1.2671774997822165,fake_client,1.0,0.0,120,0.296570000621917
core_cifar10_noniid_sign_flip_proposed_s44_20260609_043500,core_cifar10_noniid_sign_flip_proposed_s44,CIFAR10,Non-IID,sign_flip,44,120,5,3,0,1.0,1.2671774997822165,client_signature_tamper,1.0,0.0,120,1.0222350001034406
core_cifar10_noniid_sign_flip_proposed_s44_20260609_043500,core_cifar10_noniid_sign_flip_proposed_s44,CIFAR10,Non-IID,sign_flip,44,120,5,3,0,1.0,1.2671774997822165,payload_hash_tamper,1.0,0.0,120,0.28102166700894793
core_fashionmnist_iid_adaptive_scaling_proposed_s42_20260607_103256,core_fashionmnist_iid_adaptive_scaling_proposed_s42,FashionMNIST,IID,adaptive_scaling,42,80,5,3,0,1.0,1.2775700002748636,score_tamper,1.0,0.0,80,0.29399999966699397
core_fashionmnist_iid_adaptive_scaling_proposed_s42_20260607_103256,core_fashionmnist_iid_adaptive_scaling_proposed_s42,FashionMNIST,IID,adaptive_scaling,42,80,5,3,0,1.0,1.2775700002748636,weight_tamper,1.0,0.0,80,0.2903550004702993
core_fashionmnist_iid_adaptive_scaling_proposed_s42_20260607_103256,core_fashionmnist_iid_adaptive_scaling_proposed_s42,FashionMNIST,IID,adaptive_scaling,42,80,5,3,0,1.0,1.2775700002748636,client_weight_tamper,1.0,0.0,80,0.29104499972163467
core_fashionmnist_iid_adaptive_scaling_proposed_s42_20260607_103256,core_fashionmnist_iid_adaptive_scaling_proposed_s42,FashionMNIST,IID,adaptive_scaling,42,80,5,3,0,1.0,1.2775700002748636,model_hash_tamper,1.0,0.0,80,0.29271250023157336
core_fashionmnist_iid_adaptive_scaling_proposed_s42_20260607_103256,core_fashionmnist_iid_adaptive_scaling_proposed_s42,FashionMNIST,IID,adaptive_scaling,42,80,5,3,0,1.0,1.2775700002748636,previous_hash_tamper,1.0,0.0,80,0.008324999544129241
core_fashionmnist_iid_adaptive_scaling_proposed_s42_20260607_103256,core_fashionmnist_iid_adaptive_scaling_proposed_s42,FashionMNIST,IID,adaptive_scaling,42,80,5,3,0,1.0,1.2775700002748636,omit_client,1.0,0.0,80,0.29377500013652025
core_fashionmnist_iid_adaptive_scaling_proposed_s42_20260607_103256,core_fashionmnist_iid_adaptive_scaling_proposed_s42,FashionMNIST,IID,adaptive_scaling,42,80,5,3,0,1.0,1.2775700002748636,fake_client,1.0,0.0,80,0.3105612504441524
core_fashionmnist_iid_adaptive_scaling_proposed_s42_20260607_103256,core_fashionmnist_iid_adaptive_scaling_proposed_s42,FashionMNIST,IID,adaptive_scaling,42,80,5,3,0,1.0,1.2775700002748636,client_signature_tamper,1.0,0.0,80,1.0542599997279467
core_fashionmnist_iid_adaptive_scaling_proposed_s42_20260607_103256,core_fashionmnist_iid_adaptive_scaling_proposed_s42,FashionMNIST,IID,adaptive_scaling,42,80,5,3,0,1.0,1.2775700002748636,payload_hash_tamper,1.0,0.0,80,0.2908537495386554
core_fashionmnist_iid_adaptive_scaling_proposed_s43_20260607_103519,core_fashionmnist_iid_adaptive_scaling_proposed_s43,FashionMNIST,IID,adaptive_scaling,43,80,5,3,0,1.0,1.2841412499255966,score_tamper,1.0,0.0,80,0.29016250064159976
core_fashionmnist_iid_adaptive_scaling_proposed_s43_20260607_103519,core_fashionmnist_iid_adaptive_scaling_proposed_s43,FashionMNIST,IID,adaptive_scaling,43,80,5,3,0,1.0,1.2841412499255966,weight_tamper,1.0,0.0,80,0.2896275002058246
core_fashionmnist_iid_adaptive_scaling_proposed_s43_20260607_103519,core_fashionmnist_iid_adaptive_scaling_proposed_s43,FashionMNIST,IID,adaptive_scaling,43,80,5,3,0,1.0,1.2841412499255966,client_weight_tamper,1.0,0.0,80,0.28822874955949374
core_fashionmnist_iid_adaptive_scaling_proposed_s43_20260607_103519,core_fashionmnist_iid_adaptive_scaling_proposed_s43,FashionMNIST,IID,adaptive_scaling,43,80,5,3,0,1.0,1.2841412499255966,model_hash_tamper,1.0,0.0,80,0.2882249995309394
core_fashionmnist_iid_adaptive_scaling_proposed_s43_20260607_103519,core_fashionmnist_iid_adaptive_scaling_proposed_s43,FashionMNIST,IID,adaptive_scaling,43,80,5,3,0,1.0,1.2841412499255966,previous_hash_tamper,1.0,0.0,80,0.008288749995699618
core_fashionmnist_iid_adaptive_scaling_proposed_s43_20260607_103519,core_fashionmnist_iid_adaptive_scaling_proposed_s43,FashionMNIST,IID,adaptive_scaling,43,80,5,3,0,1.0,1.2841412499255966,omit_client,1.0,0.0,80,0.2846650000719819
core_fashionmnist_iid_adaptive_scaling_proposed_s43_20260607_103519,core_fashionmnist_iid_adaptive_scaling_proposed_s43,FashionMNIST,IID,adaptive_scaling,43,80,5,3,0,1.0,1.2841412499255966,fake_client,1.0,0.0,80,0.2982487514600507
core_fashionmnist_iid_adaptive_scaling_proposed_s43_20260607_103519,core_fashionmnist_iid_adaptive_scaling_proposed_s43,FashionMNIST,IID,adaptive_scaling,43,80,5,3,0,1.0,1.2841412499255966,client_signature_tamper,1.0,0.0,80,1.052512500245939
core_fashionmnist_iid_adaptive_scaling_proposed_s43_20260607_103519,core_fashionmnist_iid_adaptive_scaling_proposed_s43,FashionMNIST,IID,adaptive_scaling,43,80,5,3,0,1.0,1.2841412499255966,payload_hash_tamper,1.0,0.0,80,0.29593000035674777
core_fashionmnist_iid_adaptive_scaling_proposed_s44_20260607_103754,core_fashionmnist_iid_adaptive_scaling_proposed_s44,FashionMNIST,IID,adaptive_scaling,44,80,5,3,0,1.0,1.2669624999034568,score_tamper,1.0,0.0,80,0.2964712490211241
core_fashionmnist_iid_adaptive_scaling_proposed_s44_20260607_103754,core_fashionmnist_iid_adaptive_scaling_proposed_s44,FashionMNIST,IID,adaptive_scaling,44,80,5,3,0,1.0,1.2669624999034568,weight_tamper,1.0,0.0,80,0.2913062506195274
core_fashionmnist_iid_adaptive_scaling_proposed_s44_20260607_103754,core_fashionmnist_iid_adaptive_scaling_proposed_s44,FashionMNIST,IID,adaptive_scaling,44,80,5,3,0,1.0,1.2669624999034568,client_weight_tamper,1.0,0.0,80,0.2991299996210728
core_fashionmnist_iid_adaptive_scaling_proposed_s44_20260607_103754,core_fashionmnist_iid_adaptive_scaling_proposed_s44,FashionMNIST,IID,adaptive_scaling,44,80,5,3,0,1.0,1.2669624999034568,model_hash_tamper,1.0,0.0,80,0.2903900009187055
core_fashionmnist_iid_adaptive_scaling_proposed_s44_20260607_103754,core_fashionmnist_iid_adaptive_scaling_proposed_s44,FashionMNIST,IID,adaptive_scaling,44,80,5,3,0,1.0,1.2669624999034568,previous_hash_tamper,1.0,0.0,80,0.008346250615431927
core_fashionmnist_iid_adaptive_scaling_proposed_s44_20260607_103754,core_fashionmnist_iid_adaptive_scaling_proposed_s44,FashionMNIST,IID,adaptive_scaling,44,80,5,3,0,1.0,1.2669624999034568,omit_client,1.0,0.0,80,0.2823112496116664
core_fashionmnist_iid_adaptive_scaling_proposed_s44_20260607_103754,core_fashionmnist_iid_adaptive_scaling_proposed_s44,FashionMNIST,IID,adaptive_scaling,44,80,5,3,0,1.0,1.2669624999034568,fake_client,1.0,0.0,80,0.3003237485245336
core_fashionmnist_iid_adaptive_scaling_proposed_s44_20260607_103754,core_fashionmnist_iid_adaptive_scaling_proposed_s44,FashionMNIST,IID,adaptive_scaling,44,80,5,3,0,1.0,1.2669624999034568,client_signature_tamper,1.0,0.0,80,1.0459437491590506
core_fashionmnist_iid_adaptive_scaling_proposed_s44_20260607_103754,core_fashionmnist_iid_adaptive_scaling_proposed_s44,FashionMNIST,IID,adaptive_scaling,44,80,5,3,0,1.0,1.2669624999034568,payload_hash_tamper,1.0,0.0,80,0.28679000097326934
core_fashionmnist_iid_backdoor_proposed_s42_20260607_104033,core_fashionmnist_iid_backdoor_proposed_s42,FashionMNIST,IID,backdoor,42,80,5,3,0,1.0,1.272012499612174,score_tamper,1.0,0.0,80,0.2865924985599122
core_fashionmnist_iid_backdoor_proposed_s42_20260607_104033,core_fashionmnist_iid_backdoor_proposed_s42,FashionMNIST,IID,backdoor,42,80,5,3,0,1.0,1.272012499612174,weight_tamper,1.0,0.0,80,0.28425124946807045
core_fashionmnist_iid_backdoor_proposed_s42_20260607_104033,core_fashionmnist_iid_backdoor_proposed_s42,FashionMNIST,IID,backdoor,42,80,5,3,0,1.0,1.272012499612174,client_weight_tamper,1.0,0.0,80,0.2843325004505459
core_fashionmnist_iid_backdoor_proposed_s42_20260607_104033,core_fashionmnist_iid_backdoor_proposed_s42,FashionMNIST,IID,backdoor,42,80,5,3,0,1.0,1.272012499612174,model_hash_tamper,1.0,0.0,80,0.2826562498739804
core_fashionmnist_iid_backdoor_proposed_s42_20260607_104033,core_fashionmnist_iid_backdoor_proposed_s42,FashionMNIST,IID,backdoor,42,80,5,3,0,1.0,1.272012499612174,previous_hash_tamper,1.0,0.0,80,0.008616249579063151
core_fashionmnist_iid_backdoor_proposed_s42_20260607_104033,core_fashionmnist_iid_backdoor_proposed_s42,FashionMNIST,IID,backdoor,42,80,5,3,0,1.0,1.272012499612174,omit_client,1.0,0.0,80,0.28359499974612845
core_fashionmnist_iid_backdoor_proposed_s42_20260607_104033,core_fashionmnist_iid_backdoor_proposed_s42,FashionMNIST,IID,backdoor,42,80,5,3,0,1.0,1.272012499612174,fake_client,1.0,0.0,80,0.2952462504254072
core_fashionmnist_iid_backdoor_proposed_s42_20260607_104033,core_fashionmnist_iid_backdoor_proposed_s42,FashionMNIST,IID,backdoor,42,80,5,3,0,1.0,1.272012499612174,client_signature_tamper,1.0,0.0,80,1.0318924998500734
core_fashionmnist_iid_backdoor_proposed_s42_20260607_104033,core_fashionmnist_iid_backdoor_proposed_s42,FashionMNIST,IID,backdoor,42,80,5,3,0,1.0,1.272012499612174,payload_hash_tamper,1.0,0.0,80,0.28290624941291753
core_fashionmnist_iid_backdoor_proposed_s43_20260607_104254,core_fashionmnist_iid_backdoor_proposed_s43,FashionMNIST,IID,backdoor,43,80,5,3,0,1.0,1.266571250744164,score_tamper,1.0,0.0,80,0.2883324994400027
core_fashionmnist_iid_backdoor_proposed_s43_20260607_104254,core_fashionmnist_iid_backdoor_proposed_s43,FashionMNIST,IID,backdoor,43,80,5,3,0,1.0,1.266571250744164,weight_tamper,1.0,0.0,80,0.28797375089197885
core_fashionmnist_iid_backdoor_proposed_s43_20260607_104254,core_fashionmnist_iid_backdoor_proposed_s43,FashionMNIST,IID,backdoor,43,80,5,3,0,1.0,1.266571250744164,client_weight_tamper,1.0,0.0,80,0.2860012504243059
core_fashionmnist_iid_backdoor_proposed_s43_20260607_104254,core_fashionmnist_iid_backdoor_proposed_s43,FashionMNIST,IID,backdoor,43,80,5,3,0,1.0,1.266571250744164,model_hash_tamper,1.0,0.0,80,0.2834750004694797
core_fashionmnist_iid_backdoor_proposed_s43_20260607_104254,core_fashionmnist_iid_backdoor_proposed_s43,FashionMNIST,IID,backdoor,43,80,5,3,0,1.0,1.266571250744164,previous_hash_tamper,1.0,0.0,80,0.008475000140606426
core_fashionmnist_iid_backdoor_proposed_s43_20260607_104254,core_fashionmnist_iid_backdoor_proposed_s43,FashionMNIST,IID,backdoor,43,80,5,3,0,1.0,1.266571250744164,omit_client,1.0,0.0,80,0.28196375042170985
core_fashionmnist_iid_backdoor_proposed_s43_20260607_104254,core_fashionmnist_iid_backdoor_proposed_s43,FashionMNIST,IID,backdoor,43,80,5,3,0,1.0,1.266571250744164,fake_client,1.0,0.0,80,0.2981500007081195
core_fashionmnist_iid_backdoor_proposed_s43_20260607_104254,core_fashionmnist_iid_backdoor_proposed_s43,FashionMNIST,IID,backdoor,43,80,5,3,0,1.0,1.266571250744164,client_signature_tamper,1.0,0.0,80,1.0297124999851803
core_fashionmnist_iid_backdoor_proposed_s43_20260607_104254,core_fashionmnist_iid_backdoor_proposed_s43,FashionMNIST,IID,backdoor,43,80,5,3,0,1.0,1.266571250744164,payload_hash_tamper,1.0,0.0,80,0.29178875065554166
core_fashionmnist_iid_backdoor_proposed_s44_20260607_104453,core_fashionmnist_iid_backdoor_proposed_s44,FashionMNIST,IID,backdoor,44,80,5,3,0,1.0,1.2746350002998952,score_tamper,1.0,0.0,80,0.288708748848876
core_fashionmnist_iid_backdoor_proposed_s44_20260607_104453,core_fashionmnist_iid_backdoor_proposed_s44,FashionMNIST,IID,backdoor,44,80,5,3,0,1.0,1.2746350002998952,weight_tamper,1.0,0.0,80,0.2966187506899587
core_fashionmnist_iid_backdoor_proposed_s44_20260607_104453,core_fashionmnist_iid_backdoor_proposed_s44,FashionMNIST,IID,backdoor,44,80,5,3,0,1.0,1.2746350002998952,client_weight_tamper,1.0,0.0,80,0.29498750081984326
core_fashionmnist_iid_backdoor_proposed_s44_20260607_104453,core_fashionmnist_iid_backdoor_proposed_s44,FashionMNIST,IID,backdoor,44,80,5,3,0,1.0,1.2746350002998952,model_hash_tamper,1.0,0.0,80,0.2932275006969576
core_fashionmnist_iid_backdoor_proposed_s44_20260607_104453,core_fashionmnist_iid_backdoor_proposed_s44,FashionMNIST,IID,backdoor,44,80,5,3,0,1.0,1.2746350002998952,previous_hash_tamper,1.0,0.0,80,0.009251250958186574
core_fashionmnist_iid_backdoor_proposed_s44_20260607_104453,core_fashionmnist_iid_backdoor_proposed_s44,FashionMNIST,IID,backdoor,44,80,5,3,0,1.0,1.2746350002998952,omit_client,1.0,0.0,80,0.28847375069744885
core_fashionmnist_iid_backdoor_proposed_s44_20260607_104453,core_fashionmnist_iid_backdoor_proposed_s44,FashionMNIST,IID,backdoor,44,80,5,3,0,1.0,1.2746350002998952,fake_client,1.0,0.0,80,0.3074049995120731
core_fashionmnist_iid_backdoor_proposed_s44_20260607_104453,core_fashionmnist_iid_backdoor_proposed_s44,FashionMNIST,IID,backdoor,44,80,5,3,0,1.0,1.2746350002998952,client_signature_tamper,1.0,0.0,80,1.0520749994611833
core_fashionmnist_iid_backdoor_proposed_s44_20260607_104453,core_fashionmnist_iid_backdoor_proposed_s44,FashionMNIST,IID,backdoor,44,80,5,3,0,1.0,1.2746350002998952,payload_hash_tamper,1.0,0.0,80,0.2865949993065442
core_fashionmnist_iid_sign_flip_proposed_s42_20260607_102541,core_fashionmnist_iid_sign_flip_proposed_s42,FashionMNIST,IID,sign_flip,42,80,5,3,0,1.0,1.258578750093875,score_tamper,1.0,0.0,80,0.2873312510928372
core_fashionmnist_iid_sign_flip_proposed_s42_20260607_102541,core_fashionmnist_iid_sign_flip_proposed_s42,FashionMNIST,IID,sign_flip,42,80,5,3,0,1.0,1.258578750093875,weight_tamper,1.0,0.0,80,0.28506250018836
core_fashionmnist_iid_sign_flip_proposed_s42_20260607_102541,core_fashionmnist_iid_sign_flip_proposed_s42,FashionMNIST,IID,sign_flip,42,80,5,3,0,1.0,1.258578750093875,client_weight_tamper,1.0,0.0,80,0.28264499924262054
core_fashionmnist_iid_sign_flip_proposed_s42_20260607_102541,core_fashionmnist_iid_sign_flip_proposed_s42,FashionMNIST,IID,sign_flip,42,80,5,3,0,1.0,1.258578750093875,model_hash_tamper,1.0,0.0,80,0.2877837501728209
core_fashionmnist_iid_sign_flip_proposed_s42_20260607_102541,core_fashionmnist_iid_sign_flip_proposed_s42,FashionMNIST,IID,sign_flip,42,80,5,3,0,1.0,1.258578750093875,previous_hash_tamper,1.0,0.0,80,0.00885499994183192
core_fashionmnist_iid_sign_flip_proposed_s42_20260607_102541,core_fashionmnist_iid_sign_flip_proposed_s42,FashionMNIST,IID,sign_flip,42,80,5,3,0,1.0,1.258578750093875,omit_client,1.0,0.0,80,0.2923887506767642
core_fashionmnist_iid_sign_flip_proposed_s42_20260607_102541,core_fashionmnist_iid_sign_flip_proposed_s42,FashionMNIST,IID,sign_flip,42,80,5,3,0,1.0,1.258578750093875,fake_client,1.0,0.0,80,0.2980337501867325
core_fashionmnist_iid_sign_flip_proposed_s42_20260607_102541,core_fashionmnist_iid_sign_flip_proposed_s42,FashionMNIST,IID,sign_flip,42,80,5,3,0,1.0,1.258578750093875,client_signature_tamper,1.0,0.0,80,1.0330587494536303
core_fashionmnist_iid_sign_flip_proposed_s42_20260607_102541,core_fashionmnist_iid_sign_flip_proposed_s42,FashionMNIST,IID,sign_flip,42,80,5,3,0,1.0,1.258578750093875,payload_hash_tamper,1.0,0.0,80,0.2855849994375603
core_fashionmnist_iid_sign_flip_proposed_s43_20260607_102807,core_fashionmnist_iid_sign_flip_proposed_s43,FashionMNIST,IID,sign_flip,43,80,5,3,0,1.0,1.2776062512784847,score_tamper,1.0,0.0,80,0.28693875046883477
core_fashionmnist_iid_sign_flip_proposed_s43_20260607_102807,core_fashionmnist_iid_sign_flip_proposed_s43,FashionMNIST,IID,sign_flip,43,80,5,3,0,1.0,1.2776062512784847,weight_tamper,1.0,0.0,80,0.28887625030620256
core_fashionmnist_iid_sign_flip_proposed_s43_20260607_102807,core_fashionmnist_iid_sign_flip_proposed_s43,FashionMNIST,IID,sign_flip,43,80,5,3,0,1.0,1.2776062512784847,client_weight_tamper,1.0,0.0,80,0.28566374949150486
core_fashionmnist_iid_sign_flip_proposed_s43_20260607_102807,core_fashionmnist_iid_sign_flip_proposed_s43,FashionMNIST,IID,sign_flip,43,80,5,3,0,1.0,1.2776062512784847,model_hash_tamper,1.0,0.0,80,0.2862012503101141
core_fashionmnist_iid_sign_flip_proposed_s43_20260607_102807,core_fashionmnist_iid_sign_flip_proposed_s43,FashionMNIST,IID,sign_flip,43,80,5,3,0,1.0,1.2776062512784847,previous_hash_tamper,1.0,0.0,80,0.008376248661079444
core_fashionmnist_iid_sign_flip_proposed_s43_20260607_102807,core_fashionmnist_iid_sign_flip_proposed_s43,FashionMNIST,IID,sign_flip,43,80,5,3,0,1.0,1.2776062512784847,omit_client,1.0,0.0,80,0.2867412511477596
core_fashionmnist_iid_sign_flip_proposed_s43_20260607_102807,core_fashionmnist_iid_sign_flip_proposed_s43,FashionMNIST,IID,sign_flip,43,80,5,3,0,1.0,1.2776062512784847,fake_client,1.0,0.0,80,0.30606374821218196
core_fashionmnist_iid_sign_flip_proposed_s43_20260607_102807,core_fashionmnist_iid_sign_flip_proposed_s43,FashionMNIST,IID,sign_flip,43,80,5,3,0,1.0,1.2776062512784847,client_signature_tamper,1.0,0.0,80,1.0385587498603854
core_fashionmnist_iid_sign_flip_proposed_s43_20260607_102807,core_fashionmnist_iid_sign_flip_proposed_s43,FashionMNIST,IID,sign_flip,43,80,5,3,0,1.0,1.2776062512784847,payload_hash_tamper,1.0,0.0,80,0.28600749938050285
core_fashionmnist_iid_sign_flip_proposed_s44_20260607_103044,core_fashionmnist_iid_sign_flip_proposed_s44,FashionMNIST,IID,sign_flip,44,80,5,3,0,1.0,1.2880174999736482,score_tamper,1.0,0.0,80,0.2880025000195019
core_fashionmnist_iid_sign_flip_proposed_s44_20260607_103044,core_fashionmnist_iid_sign_flip_proposed_s44,FashionMNIST,IID,sign_flip,44,80,5,3,0,1.0,1.2880174999736482,weight_tamper,1.0,0.0,80,0.2891275007641525
core_fashionmnist_iid_sign_flip_proposed_s44_20260607_103044,core_fashionmnist_iid_sign_flip_proposed_s44,FashionMNIST,IID,sign_flip,44,80,5,3,0,1.0,1.2880174999736482,client_weight_tamper,1.0,0.0,80,0.2851999992344645
